,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language
102,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"This game deeply affected me. I keep coming back to night city: to see old friends, to beat up gangers and arasaka, and just enjoy the amazing world and experience that has been crafted.",True,english
103,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"High-quality, in-depth non-party Action RPG (ARPG). All the RPG elements you'd expect, fully voiced, great post-release maintenance/commitment and in a truly interesting non-fanstasy setting. The mechanics don't really mirror Cyberpunk 2020 or Cyberpunk: RED TTRPGs; while unfortunate, the mechanics in this game are solid.

And best of all, the game very moddable with a vibrant, engaged, and productive mod community.

Only disappointing aspect was that it has no 3rd person. You cannot see the character of the story, you cannot see their cool moves and action. Rather it's like you, the player at the computer, is there rather than the character of the story. And it wasn't immediately apparent how this weakens the whole experience.

But other than that there are only two minor points of weakness, both addressable in the mature product:
1. Boss fights assume certain style of play--the dev's preference. This is solvable by mods.
2. CDPR having their favorite story ending and putting weak effort into other endings because you should have thought like the devs and writers to get the best endgame experience [see Witcher 3]. This is solvable by research and then playing the fleshed out single ending CDPR envisioned.

Everything else is top notch, engaging, and fun. Has all the RPG elements you'd expect and good quests, decent story lines. DLC is lacking, but they did release one at least--it's also very decent; almost more interesting than the main storyline [again, see Witcher 3].

Worth a buy, especially on sale if you are irritated by the detractors--full price, imo, if you are not! Have fun, choom!",True,english
104,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"Great game, awesome graphics!",True,english
105,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"When the next Cyperpunk anime releases, i will crawl back to this game.",True,english
106,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"Great game, completed it some time ago but I've just been going back recently completing alternate endings.",True,english
107,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"solid game 10/10 
currently playing all the endings and all additional content
then we enjoy the dlc!",True,english
108,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,very very very nice,True,english
109,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,Had it's problems at launch so stopped playing for a bit but now the game is quite nice. Not GTA V level as it should have been in terms of open world but the RPG elements take the cake.,True,english
110,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,10/10 destined to be 11/10,True,english
111,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,honestly one of the best games ive played in a long time loved the story the setting and the world. very fun,True,english
112,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"Probably the most immersive game I have ever played. Yes, it was broken. However, it is now fixed and better than ever. And get the DLC whilst you're at it because it is absolutely brilliant.",True,english
113,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,One of my favorites.,True,english
114,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,muito loko,True,english
115,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,good? bad? idk i just love this game a lot,True,english
116,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,yes,True,english
117,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"My god is this game good. i starte playing almoast right after it was released on PS4 and i liked it, but what they did with it and how they got it from beeing a buggy mess to this beauty is just beyond me. Throw a few Mods in and you have one of the most stunning, fun and interesting games out there.",True,english
118,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,very fun,True,english
119,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Roll Hit Roll Get Smashed Roll Heal Die,True,english
120,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"Fort Night, Try Finger But Hole, Try Jumping, You Don't Have The Right, O You Don't Have The Right By The Way You Don't Have Right, O You Don't Have The Right, Behold, Regret! Could This Be A Dog? Edge Lord, First Off Look Closely, Then Explosion",True,english
121,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,thanks michaelzaki very cool game please have sex with my wife,True,english
122,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,if you love RPG games gt this one. period.,True,english
123,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,awesome sauce very good,True,english
124,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Yes.,True,english
125,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Most detailed game ever made. The mechanics and world-building are unmatched... It could be the greatest game ever made.,True,english
126,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"This is the only other game I bought full price a second time moving from console to pc. Its amazing, play it blind, but you already know that",True,english
127,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"Go in a cave, under a well sort of elevator, through a giant ant nest, you'll arrive, under the waterfall open up a chest, find a lightning bolt ability but only if you first kill an ancient dragon who guards a skeleton on a throne. The ability is the best...",True,english
128,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"Great game, only downside is every other game is now less fun",True,english
129,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Such Wow,True,english
130,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"Elden Ring is an amazing open world rpg game. When I first got it I was confused and didn't play it. Then, I decided to give it another try and now I love it.",True,english
131,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,i ahte mmy self,True,english
132,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,0 deaths,True,english
133,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,I play lot of game.,True,english
134,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,combat system is ass if ur comparing it to sekiro,False,english
135,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,game,True,english
136,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,.,True,english
137,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"bruh pvp is unfair thou its fun 
",True,english
138,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"this is a good game

I'll eat a spoonful of mayonnaise if you like this comment",True,english
139,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,its amazing,True,english
140,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,lk,False,english
141,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Fun,True,english
142,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"It's a piece of art, and now my favorite game",True,english
143,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,its alright I guess,True,english
144,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,its grape,True,english
145,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,One of the best Games of the past 5 years hands down,True,english
146,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,maidens,True,english
147,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,This Game Got Rid Of My Depression For A Month,True,english
148,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,yes,True,english
149,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,so good might be the best game I have played yet,True,english
151,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,Fantastic game recommend it to anyone who hasn't already seen it,True,english
152,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,7,True,english
153,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,"amazing, no complaints, too easy (I lie)",True,english
154,ELDEN RING,"Action, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1726158298,2022-02-24,2086.0,get this game its so much fun,True,english
